address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"600 BLOCK N BRADDOCK AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2019,11,2,,,,42003561200,,5,16-Mar,40.44546433,-79.88496454
"600 BLOCK NEGLEY RUN BLVD PITTSBURGH, PA",1,0,1,0,0,0,2018,11,6,,,,,,5,,,
"600 BLOCK NEGLEY RUN BLVD PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,4,1,East Liberty,9,11,42003111300,2,5,8-Mar,40.46872268,-79.92700832
"600 BLOCK N HOMEWOOD AVE PITTSBURGH, PA 15208",2,0,2,0,0,0,2016,11,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45465668,-79.89750165
"600 BLOCK NOBLESTOWN RD PITTSBURGH, PA 15220",1,0,1,0,0,0,2017,12,3,Elliott,2,20,42003562600,5,6,17-Jan,40.43723613,-80.03966593
"600 BLOCK NOBLESTOWN RD PITTSBURGH, PA 15220",1,0,1,0,0,0,2016,9,6,Elliott,2,20,42003562600,5,6,17-Jan,40.43723613,-80.03966593
"600 BLOCK N SHERIDEN AVE PITTSBURGH, PA 15206",1,0,0,0,0,1,2015,8,3,East Liberty,9,11,42003111300,2,5,8-Mar,40.4667827,-79.9201163
"600 BLOCK PARKWOOD RD PITTSBURGH, PA 15210",1,0,0,1,0,0,2016,12,0,,,,,,3,,,
"600 BLOCK PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,2,0,Central Business District,6,2,42003020100,6,2,3-Jan,40.44259292,-80.00179283
"600 BLOCK PRESSLEY ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2017,10,6,East Allegheny,1,23,42003563200,1,1,20-Jan,40.45221882,-79.99867967
"600 BLOCK PROTECTORY PL PITTSBURGH, PA 15219",1,0,1,0,0,0,2020,9,2,Crawford-Roberts,6,3,42003030500,3,2,1-Feb,40.44309572,-79.98620059
"600 BLOCK ROSEDALE ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2015,9,2,,,,,,5,,,
"600 BLOCK S BRADDOCK AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2017,6,6,Regent Square,5,14,42003141000,3,4,14-Mar,40.4396406,-79.89764441
"600 BLOCK SOUTHERN AVE PITTSBURGH, PA 15211",1,0,0,0,0,1,2016,5,5,Mount Washington,2,19,42003191500,5,3,27-Apr,40.42180494,-80.01275079
"600 BLOCK WATT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,7,3,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44908425,-79.97054431
"600 BLOCK WATT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,6,4,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44908425,-79.97054431
"600 BLOCK WILKINSBURG AVE PITTSBURGH, PA 15221",1,0,0,0,1,0,2020,4,6,,,,,,5,,,
"600 BLOCK WILLIAM PENN PL PITTSBURGH, PA 15219",5,0,4,1,0,0,2017,7,0,Central Business District,6,2,42003020100,6,2,3-Jan,40.44114128,-79.99676213
"600 BLOCK WINFIELD ST PITTSBURGH, PA 15206",2,0,1,0,1,0,2015,12,4,,,,,,5,,,
"600 BLOCK WOODBOURNE AVE PITTSBURGH, PA 15226",2,0,1,0,1,0,2016,12,1,Brookline,4,19,42003191800,5,6,26-Apr,40.39381775,-80.02337273
"600 BLOCK WOOD ST PITTSBURGH, PA 15222",2,0,2,0,0,0,2019,1,4,Central Business District,6,2,42003020100,6,2,3-Jan,40.44212885,-79.99947653
"600 BLOCK WOOD ST PITTSBURGH, PA 15222",2,0,2,0,0,0,2019,1,4,Central Business District,6,2,42003020100,6,2,3-Jan,40.44212885,-79.99947653
"600 BLOCK WOOD ST PITTSBURGH, PA 15222",1,0,0,1,0,0,2016,4,0,Central Business District,6,2,42003020100,6,2,3-Jan,40.44212885,-79.99947653
"6100 BLOCK MEADOW ST PITTSBURGH, PA 15206",2,0,1,0,0,1,2020,4,2,,,,,,5,,,
"6100 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,12,3,East Liberty,9,8,42003111500,2,5,8-Mar,40.46071477,-79.92378407
"6100 BLOCK ST MARIE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,1,2,East Liberty,9,11,42003111300,2,5,8-Mar,40.46816413,-79.91915193
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,10-Mar,40.46635509,-79.91665371
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,10-Mar,40.46635509,-79.91665371
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,10-Mar,40.46635509,-79.91665371
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",2,0,1,1,0,0,2017,7,2,Larimer,9,12,42003120800,2,5,10-Mar,40.46635509,-79.91665371
"6200 BLOCK AUBURN ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2017,7,1,Larimer,9,12,42003120800,2,5,10-Mar,40.46635509,-79.91665371
"6200 BLOCK MEADOW ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,3,6,,,,,,5,,,
"6200 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,6,0,,,,,,5,,,
"6200 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,11,1,,,,,,5,,,
"6200 BLOCK ST MARIE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,8,5,East Liberty,9,11,42003111300,2,5,8-Mar,40.46792396,-79.91809368
"6200 BLOCK ST. MARIE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,10,3,East Liberty,9,11,42003111300,2,5,8-Mar,40.46792396,-79.91809368
"6300 BLOCK BARTLETT ST PITTSBURGH, PA 15217",1,0,0,0,1,0,2016,7,1,Squirrel Hill South,5,14,42003140800,3,4,21-Feb,40.43623245,-79.91908394
"6300 BLOCK BROAD ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,5,6,,,,,,5,,,
"6300 BLOCK DEAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2020,3,4,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.47008788,-79.90721795
"6300 BLOCK JACKSON ST PITTSBURGH, PA 15206",2,0,1,0,0,1,2020,6,4,Highland Park,7,11,42003110600,2,5,9-Mar,40.47020962,-79.91596682
"6300 BLOCK JOSEPH ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,3,2,Larimer,9,12,42003120400,2,5,12-Mar,40.4665549,-79.91122379
"6300 BLOCK KALIDA DR PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,1,2,,,,,,5,,,
"6300 BLOCK MEADOW ST PITTSBURGH, PA 15206",1,0,0,0,1,0,2018,5,3,,,,,,5,,,
"6300 BLOCK MONITOR ST PITTSBURGH, PA 15217",1,0,1,0,0,0,2016,3,4,Squirrel Hill South,5,14,42003141400,3,4,15-Feb,40.42532482,-79.92385442
"6400 BLOCK ADELPHIA ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2020,7,1,Stanton Heights,7,10,42003101800,2,5,7-Mar,40.48717368,-79.93171686
"6400 BLOCK APPLE AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,5,6,,,,,,5,,,
"6400 BLOCK APPLE AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,2,5,,,,,,5,,,
"6400 BLOCK BROAD ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,1,5,,,,,,5,,,
"6400 BLOCK BROAD ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2015,8,4,,,,,,5,,,
"6400 BLOCK CARVER ST PITTSBURGH, PA 15206",1,0,0,0,0,1,2016,5,2,,,,,,5,,,
"6400 BLOCK CENTRE AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,11,6,,,,,,5,,,
"6400 BLOCK DEAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,12,0,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46924822,-79.90574301
"6400 BLOCK EBDY ST PITTSBURGH, PA 15217",1,0,1,0,0,0,2017,7,3,,,,,,4,,,
"6400 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,9,6,East Liberty,9,7,42003111500,2,5,13-Mar,40.45751349,-79.91743506
"6400 BLOCK PENN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,2,4,East Liberty,9,7,42003111500,2,5,13-Mar,40.45751349,-79.91743506
"6500 BLOCK BRAINARD ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2017,2,2,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46861699,-79.90177682
"6500 BLOCK DEARY ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,6,0,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46691147,-79.90598674
"6500 BLOCK DEARY ST PITTSBURGH, PA 15206",2,0,0,1,1,0,2015,12,2,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46691147,-79.90598674
"6500 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,7,1,Larimer,9,12,42003120800,2,5,10-Mar,40.46041524,-79.91376531
"6500 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,5,6,Larimer,9,12,42003120800,2,5,10-Mar,40.46041524,-79.91376531
"6500 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,11,6,Larimer,9,12,42003120800,2,5,10-Mar,40.46041524,-79.91376531
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,2,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,8,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,10,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,1,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",2,0,2,0,0,0,2015,1,5,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,5,1,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,1,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",2,0,2,0,0,0,2018,2,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,7,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,1,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",3,0,3,0,0,0,2017,8,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,9,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,11,5,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,11,5,Larimer,9,12,42003120800,2,5,10-Mar,40.45899245,-79.91426572
"6500 BLOCK JACKSON ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,2,0,Highland Park,7,11,42003110600,2,5,9-Mar,40.47283765,-79.91212244
"6500 BLOCK MEADOW ST PITTSBURGH, PA 15206",2,0,2,0,0,0,2015,5,5,Larimer,9,12,42003120800,2,5,12-Mar,40.46197946,-79.91120633
"6500 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,4,6,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46667918,-79.90679092
"6500 BLOCK SHETLAND ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,3,2,Larimer,9,12,42003120400,2,5,12-Mar,40.46345045,-79.90916942
"6600 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,8,3,Larimer,9,12,42003120800,2,5,10-Mar,40.45769884,-79.91076073
"6600 BLOCK HAMILTON AVE PITTSBURGH, PA 15206",2,0,1,1,0,0,2016,1,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45769884,-79.91076073
"6600 BLOCK LYRIC ST PITTSBURGH, PA 15206",2,0,2,0,0,0,2020,3,2,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46450344,-79.90514545
"6600 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2020,5,3,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46511828,-79.90453848
"6600 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,9,3,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46511828,-79.90453848
"6600 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,10,0,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46511828,-79.90453848
"6600 BLOCK TENNIS ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2020,2,5,,,,,,5,,,
"6700 BLOCK DEARY ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,10,2,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46495113,-79.90250085
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,5,0,Homewood West,9,12,42003120700,2,5,17-Mar,40.45866641,-79.90801187
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,6,1,Homewood West,9,12,42003120700,2,5,17-Mar,40.45866641,-79.90801187
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,4,3,Homewood West,9,12,42003120700,2,5,17-Mar,40.45866641,-79.90801187
"6700 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,7,4,Homewood West,9,12,42003120700,2,5,17-Mar,40.45866641,-79.90801187
"6700 BLOCK HEDGE ST PITTSBURGH, PA 15206",3,0,0,2,0,1,2016,9,4,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46639029,-79.90089589
"6700 BLOCK REYNOLDS ST PITTSBURGH, PA 15206",2,0,1,1,0,0,2015,7,4,Point Breeze,8,14,42003140400,3,4,17-Feb,40.45198966,-79.91492398
"6700 BLOCK ROWAN ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2016,8,5,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46432512,-79.90316213
"6800 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,3,0,Homewood West,9,12,42003120700,2,5,17-Mar,40.45812233,-79.90598514
"6800 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,0,0,0,1,2020,9,1,Homewood West,9,12,42003120700,2,5,17-Mar,40.45812233,-79.90598514
"6800 BLOCK HAMILTON AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,8,1,Homewood West,9,12,42003120700,2,5,17-Mar,40.45670412,-79.90665683
"6800 BLOCK LYRIC ST PITTSBURGH, PA 15206",2,0,2,0,0,0,2020,4,1,Homewood West,9,12,42003120700,2,5,15-Mar,40.46351886,-79.90330475
"6800 BLOCK LYRIC ST PITTSBURGH, PA 15206",2,0,2,0,0,0,2020,4,0,Homewood West,9,12,42003120700,2,5,15-Mar,40.46351886,-79.90330475
"6800 BLOCK THOMAS BLVD PITTSBURGH, PA 15208",2,0,1,1,0,0,2016,11,2,Point Breeze North,9,14,42003140500,2,4,14-Mar,40.45373176,-79.90902332
"6800 BLOCK UNION PL NEVILLE ISLAND, PA 15225",1,0,1,0,0,0,2017,4,4,,,,,,OSC,,,
"6900 BLOCK CHAUCER ST PITTSBURGH, PA 15208",2,0,1,0,1,0,2016,8,5,Homewood West,9,12,42003120700,2,5,18-Mar,40.46404943,-79.90058181
"6900 BLOCK FORWARD AVE PITTSBURGH, PA 15217",1,0,1,0,0,0,2018,1,0,Squirrel Hill South,5,14,42003141400,3,4,20-Feb,40.42631984,-79.90782209
"6900 BLOCK FORWARD AVE PITTSBURGH, PA 15217",1,0,1,0,0,0,2016,6,0,Squirrel Hill South,5,14,42003141400,3,4,20-Feb,40.42631984,-79.90782209
"6900 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,6,4,,,,,,5,,,
"6900 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,4,1,,,,,,5,,,
"6900 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,1,1,,,,,,5,,,
"6900 BLOCK MT VERNON ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,3,3,Homewood West,9,12,42003120700,2,5,18-Mar,40.4629003,-79.90110529
"6900 BLOCK WILTSIE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2020,7,4,Lincoln-Lemington-Belmar,9,12,42003981800,2,5,18-Mar,40.47582084,-79.89833854
"6TH AVE & LIBERTY AVE PITTSBURGH, PA 15222",1,0,0,1,0,0,2016,9,2,Central Business District,6,2,42003020100,6,2,3-Jan,40.4423412,-80.00023094
"6TH ST & PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2015,12,3,Central Business District,6,2,42003020100,6,2,3-Jan,40.44274996,-80.00215298
"7000 BLOCK BENNETT ST PITTSBURGH, PA 15208",1,0,0,1,0,0,2017,6,5,Homewood South,9,13,42003130300,2,5,17-Mar,40.45754676,-79.90145096
"7000 BLOCK BENNETT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,6,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45754676,-79.90145096
"7000 BLOCK CAMPANIA AVE PITTSBURGH, PA 15206",3,0,3,0,0,0,2019,2,2,Lincoln-Lemington-Belmar,9,12,42003561900,2,5,18-Mar,40.47478599,-79.89375182
"7000 BLOCK CHURCHLAND ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,10,6,Lincoln-Lemington-Belmar,9,12,42003561900,2,5,18-Mar,40.4718025,-79.89750692
"7000 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,0,1,0,0,2020,7,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45848182,-79.90108761
"7000 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,4,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45848182,-79.90108761
"7000 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,10,6,Homewood South,9,13,42003130300,2,5,17-Mar,40.45848182,-79.90108761
"7000 BLOCK FRANKSTOWN AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,8,1,Homewood South,9,13,42003130300,2,5,17-Mar,40.45848182,-79.90108761
"7000 BLOCK HAMILTON AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,1,2,Homewood South,9,13,42003130300,2,5,17-Mar,40.45570137,-79.90218987
"7000 BLOCK HAMILTON AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,1,2,Homewood South,9,13,42003130300,2,5,17-Mar,40.45570137,-79.90218987
"7000 BLOCK HERMITAGE ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,8,1,Homewood North,9,13,42003130100,2,5,18-Mar,40.46127855,-79.89999465
"7000 BLOCK KELLY ST PITTSBURGH, PA 15208",3,0,3,0,0,0,2020,9,2,Homewood South,9,13,42003130300,2,5,17-Mar,40.45661206,-79.90181464
"7000 BLOCK MONTICELLO ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,12,5,Homewood North,9,13,42003130100,2,5,17-Mar,40.46034491,-79.90036131
"7000 BLOCK MT VERNON ST PITTSBURGH, PA 15208",3,0,3,0,0,0,2016,3,4,Homewood North,9,13,42003130100,2,5,18-Mar,40.46252977,-79.89951875
"7000 BLOCK MT VERNON ST PITTSBURGH, PA 15208",2,0,1,1,0,0,2017,12,5,Homewood North,9,13,42003130100,2,5,18-Mar,40.46252977,-79.89951875
"7000 BLOCK MT VERNON ST PITTSBURGH, PA 15208",2,0,0,0,1,1,2015,5,0,Homewood North,9,13,42003130100,2,5,18-Mar,40.46252977,-79.89951875
"7000 BLOCK PENN AVE PITTSBURGH, PA 15208",4,0,0,1,2,1,2016,4,6,Point Breeze,8,14,42003140600,3,4,14-Mar,40.45084966,-79.90630831
"700 BLOCK 1ST AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,12,3,,,,,,2,,,
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2017,11,1,Allegheny West,1,22,42003562700,1,1,8-Jan,40.44971488,-80.01831096
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2018,3,5,Allegheny West,1,22,42003562700,1,1,8-Jan,40.44971488,-80.01831096
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,1,4,Allegheny West,1,22,42003562700,1,1,8-Jan,40.44971488,-80.01831096
"700 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2017,3,4,Allegheny West,1,22,42003562700,1,1,8-Jan,40.44971488,-80.01831096
"700 BLOCK ANAHEIM ST PITTSBURGH, PA 15219",1,0,0,1,0,0,2015,8,1,Upper Hill,6,5,42003050600,3,2,22-Feb,40.45262553,-79.96316413
"700 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,9,1,Knoxville,3,30,42003300100,5,3,7-Apr,40.40989878,-79.99060093
"700 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,1,0,0,0,0,2018,1,1,Homewood South,9,13,42003130400,2,5,17-Mar,40.45369492,-79.88880386
"700 BLOCK CERES WAY PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,4,0,Allentown,3,18,42003180300,5,3,5-Apr,40.42324403,-79.99581623
"700 BLOCK COLLINS AVE PITTSBURGH, PA 15206",1,0,0,0,0,1,2017,3,4,East Liberty,9,11,42003111300,2,5,8-Mar,40.4674002,-79.9182469
"700 BLOCK DANUBE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,5,3,Upper Hill,6,5,42003050600,3,2,22-Feb,40.45369015,-79.96379747
"700 BLOCK ESTHER ST PITTSBURGH, PA 15227",1,0,1,0,0,0,2017,7,5,Overbrook,4,32,42003320400,5,3,23-Apr,40.38263955,-79.99310383
"700 BLOCK E WARRINGTON AVE PITTSBURGH, PA 15210",1,0,0,1,0,0,2019,8,5,Allentown,3,18,42003180300,5,3,21-Apr,40.42151898,-79.99548871
"700 BLOCK E WARRINGTON AVE PITTSBURGH, PA 15210",1,0,0,1,0,0,2018,2,3,Allentown,3,18,42003180300,5,3,21-Apr,40.42151898,-79.99548871
"700 BLOCK EXCELSIOR ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,8,4,Allentown,3,18,42003180300,5,3,5-Apr,40.42275826,-79.99580632
"700 BLOCK EXCELSIOR ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2020,1,4,Allentown,3,18,42003180300,5,3,5-Apr,40.42275826,-79.99580632
"700 BLOCK FISHER ST PITTSBURGH, PA 15210",3,0,3,0,0,0,2017,8,6,St. Clair,3,16,42003561700,3,3,8-Apr,40.4115109,-79.97720867
"700 BLOCK GRAND AVE WILKINSBURG, PA 15221",1,0,0,1,0,0,2018,6,3,,,,,,OSC,,,
"700 BLOCK GRANT ST PITTSBURGH, PA 15219",1,0,0,1,0,0,2016,11,1,Central Business District,6,2,42003020100,6,2,3-Jan,40.44227416,-79.9945319
"700 BLOCK GRANT ST PITTSBURGH, PA 15219",2,0,2,0,0,0,2020,8,1,Central Business District,6,2,42003020100,6,2,3-Jan,40.44227416,-79.9945319
"700 BLOCK GRANT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,4,6,Central Business District,6,2,42003020100,6,2,3-Jan,40.44227416,-79.9945319
"700 BLOCK GRANT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2020,8,0,Central Business District,6,2,42003020100,6,2,3-Jan,40.44227416,-79.9945319
"700 BLOCK GREENFIELD AVE PITTSBURGH, PA 15217",1,0,1,0,0,0,2018,4,4,Greenfield,5,15,42003151700,3,4,12-Feb,40.42501972,-79.93807063
"700 BLOCK HAMPSHIRE AVE PITTSBURGH, PA 15216",6,0,3,1,2,0,2017,7,5,,,,,,6,,,
"700 BLOCK HARGROVE ST PITTSBURGH, PA 15226",1,0,0,0,1,0,2017,2,1,Mount Washington,4,19,42003191500,5,3,28-Apr,40.41448505,-80.01292496
"700 BLOCK HARGROVE ST PITTSBURGH, PA 15226",1,0,1,0,0,0,2019,5,0,Mount Washington,4,19,42003191500,5,3,28-Apr,40.41448505,-80.01292496
